BLOCK,ID,CODE,SOURCE,POP,TRTA,FAMFULL,TRTB,LAT,HERB,VEGWT,RWT
E11,9,P10/F08/I11,E,10,NA,1008,C,43.69717,H,25.967,0.319
E11,10,P20/F30/I11,E,20,NA,2030,C,48.10384,L,8.987,0
E11,11,P16/F38/I11,E,16,NA,1638,C,44.75284,L,8.807,0
E11,12,P22/F46/I11,E,22,NA,2246,C,46.75552,H,9.977,0.419
E11,13,P11/F60/I11,E,11,NA,1160,C,43.28958,L,13.187,0
E11,14,P03/F34/I11,E,3,NA,334,C,40.23327,H,11.557,0.579
E11,15,P08/F43/I11,E,8,NA,843,C,41.97527,H,6.647,0.299
E11,16,P05/F33/I11,E,5,NA,533,C,41.42692,L,10.347,0.309
E11,17,P03/F75/I11,E,3,NA,375,C,40.23327,H,5.707,0
E11,18,P04/F66/I11,E,4,NA,466,C,40.06813,H,11.297,0
E11,19,P18/F76/I11,E,18,NA,1876,C,45.76868,L,2.147,0
E11,20,P17/F30/I11,E,17,NA,1730,C,45.02376,H,4.957,0
E11,21,P14/F61/I11,E,14,NA,1461,C,44.29771,H,19.197,0.359
E11,22,P15/F13/I11,E,15,NA,1513,C,44.2915,L,3.477,0
E11,23,P12/F75/I11,E,12,NA,1275,C,44.54749,L,8.807,0.349
E11,24,P09/F27/I11,E,9,NA,927,C,42.79109,H,5.467,0
E11,25,P04/F80/I11,E,4,NA,480,C,40.06813,H,2.067,0
E11,26,P09/F49/I11,E,9,NA,949,C,42.79109,H,8.567,0
E11,27,P08/F12/I11,E,8,NA,812,C,41.97527,H,9.987,0
E11,28,P01/F26/I11,E,1,NA,126,C,38.8235,L,11.587,0.219
E11,29,P11/F30/I11,E,11,NA,1130,C,43.28958,L,9.907,0
E11,30,P14/F16/I11,E,14,NA,1416,C,44.29771,H,6.317,0.339
E11,31,P08/F55/I11,E,8,NA,855,C,41.97527,H,5.787,0
E11,32,P04/F65/I11,E,4,NA,465,C,40.06813,H,5.087,0.269
E11,33,P15/F39/I11,E,15,NA,1539,C,44.2915,L,3.277,0
E11,34,P12/F36/I11,E,12,NA,1236,C,44.54749,L,3.097,0
E11,35,P19/F69/I11,E,19,NA,1969,C,47.73136,L,1.787,0
E11,36,P14/F21/I11,E,14,NA,1421,C,44.29771,H,4.587,0
E11,37,P03/F53/I11,E,3,NA,353,C,40.23327,H,7.067,0
E11,38,P10/F76/I11,E,10,NA,1076,C,43.69717,H,5.107,0
E11,39,P17/F01/I11,E,17,NA,1701,C,45.02376,H,5.577,0.149
E11,40,P02/F12/I11,E,2,NA,212,C,38.7966,L,2.097,0
E11,41,P08/F32/I11,E,8,NA,832,C,41.97527,H,9.787,0
E11,42,P22/F15/I11,E,22,NA,2215,C,46.75552,H,8.947,0
E11,43,P19/F59/I11,E,19,NA,1959,C,47.73136,L,3.247,0
E11,44,P17/F59/I11,E,17,NA,1759,C,45.02376,H,5.907,0
E11,45,P08/F63/I11,E,8,NA,863,C,41.97527,H,8.007,0.549
E11,46,P11/F26/I11,E,11,NA,1126,C,43.28958,L,16.577,0
E11,47,P20/F05/I11,E,20,NA,2005,C,48.10384,L,2.497,0
E11,48,P02/F35/I11,E,2,NA,235,C,38.7966,L,7.787,0
E11,49,P19/F25/I11,E,19,NA,1925,C,47.73136,L,2.707,0
E11,50,P08/F36/I11,E,8,NA,836,C,41.97527,H,13.177,0.279
E3,151,P05/F50/I03,E,5,NA,550,P,41.42692,L,19.287,2.617
E3,152,P15/F39/I03,E,15,NA,1539,P,44.2915,L,3.997,0
E3,153,P12/F36/I03,E,12,NA,1236,P,44.54749,L,8.277,0
E3,154,P18/F77/I03,E,18,NA,1877,P,45.76868,L,7.607,0
E3,156,P08/F13/I03,E,8,NA,813,P,41.97527,H,23.727,1.219
E3,157,P17/F30/I03,E,17,NA,1730,P,45.02376,H,6.957,0
E3,158,P15/F22/I03,E,15,NA,1522,P,44.2915,L,11.507,1.419
E3,159,P17/F74/I03,E,17,NA,1774,P,45.02376,H,18.017,4.536
E3,160,P16/F38/I03,E,16,NA,1638,P,44.75284,L,9.797,1.549
E3,161,P11/F26/I03,E,11,NA,1126,P,43.28958,L,25.777,0.779
E3,162,P12/F47/I03,E,12,NA,1247,P,44.54749,L,6.017,0
E3,163,P13/F60/I03,E,13,NA,1360,P,44.6076,H,9.797,2.557
E3,164,P04/F80/I03,E,4,NA,480,P,40.06813,H,14.317,0.689
E3,165,P10/F72/I03,E,10,NA,1072,P,43.69717,H,10.837,0.659
E3,166,P12/F51/I03,E,12,NA,1251,P,44.54749,L,8.287,0
E3,167,P08/F55/I03,E,8,NA,855,P,41.97527,H,3.057,0
E3,168,P18/F76/I03,E,18,NA,1876,P,45.76868,L,8.217,0
E3,169,P13/F02/I03,E,13,NA,1302,P,44.6076,H,4.297,0
E3,170,P06/F65/I03,E,6,NA,665,P,41.57154,L,10.497,0.699
E3,171,P14/F09/I03,E,14,NA,1409,P,44.29771,H,13.677,1.319
E3,172,P03/F45/I03,E,3,NA,345,P,40.23327,H,10.487,0
E3,173,P12/F68/I03,E,12,NA,1268,P,44.54749,L,11.707,0.579
E3,174,P19/F31/I03,E,19,NA,1931,P,47.73136,L,2.287,0
E3,175,P03/F75/I03,E,3,NA,375,P,40.23327,H,8.477,0.589
E3,176,P12/F03/I03,E,12,NA,1203,P,44.54749,L,10.307,0.869
E3,177,P18/F03/I03,E,18,NA,1803,P,45.76868,L,7.467,1.119
E3,178,P20/F37/I03,E,20,NA,2037,P,48.10384,L,6.697,0
E3,179,P15/F72/I03,E,15,NA,1572,P,44.2915,L,3.227,1.287
E3,180,P11/F58/I03,E,11,NA,1158,P,43.28958,L,12.687,0
E3,181,P19/F69/I03,E,19,NA,1969,P,47.73136,L,10.067,2.128
E3,182,P14/F70/I03,E,14,NA,1470,P,44.29771,H,7.337,0.499
E3,183,P06/F36/I03,E,6,NA,636,P,41.57154,L,6.287,0.409
E3,184,P11/F66/I03,E,11,NA,1166,P,43.28958,L,8.047,0.289
E3,185,P12/F22/I03,E,12,NA,1222,P,44.54749,L,4.147,0
E3,186,P14/F16/I03,E,14,NA,1416,P,44.29771,H,13.387,1.109
E3,187,P09/F33/I03,E,9,NA,933,P,42.79109,H,7.807,2.009
E3,188,P01/F17/I03,E,1,NA,117,P,38.8235,L,11.607,0
E3,189,P12/F60/I03,E,12,NA,1260,P,44.54749,L,14.747,6.034
E3,190,P20/F30/I03,E,20,NA,2030,P,48.10384,L,9.147,0
E3,192,P12/F75/I03,E,12,NA,1275,P,44.54749,L,6.557,0.509
E3,193,P11/F63/I03,E,11,NA,1163,P,43.28958,L,11.857,0.379
E3,194,P04/F47/I03,E,4,NA,447,P,40.06813,H,18.727,0.859
E3,195,P13/F78/I03,E,13,NA,1378,P,44.6076,H,12.197,0.989
E3,196,P11/F60/I03,E,11,NA,1160,P,43.28958,L,19.437,1.108
E3,197,P09/F72/I03,E,9,NA,972,P,42.79109,H,9.927,0.779
E3,198,P20/F05/I03,E,20,NA,2005,P,48.10384,L,11.327,0.459
E3,199,P08/F36/I03,E,8,NA,836,P,41.97527,H,26.807,1.458
E3,200,P15/F14/I03,E,15,NA,1514,P,44.2915,L,14.977,1.609
E3,101,P13/F53/I03,E,13,NA,1353,P,44.6076,H,10.557,2.597
E3,103,P10/F30/I03,E,10,NA,1030,P,43.69717,H,36.157,1.668
E3,104,P06/F55/I03,E,6,NA,655,P,41.57154,L,21.887,4.336
E3,105,P04/F14/I03,E,4,NA,414,P,40.06813,H,9.527,0.699
E3,106,P16/F28/I03,E,16,NA,1628,P,44.75284,L,14.067,0
E3,107,P19/F70/I03,E,19,NA,1970,P,47.73136,L,3.867,0
E3,108,P20/F23/I03,E,20,NA,2023,P,48.10384,L,6.937,0
E3,109,P08/F32/I03,E,8,NA,832,P,41.97527,H,20.937,2.477
E3,110,P15/F56/I03,E,15,NA,1556,P,44.2915,L,10.047,2.996
E3,111,P10/F54/I03,E,10,NA,1054,P,43.69717,H,21.947,6.656
E3,112,P22/F06/I03,E,22,NA,2206,P,46.75552,H,15.057,3.037
E3,113,P02/F21/I03,E,2,NA,221,P,38.7966,L,13.327,0
E3,114,P02/F74/I03,E,2,NA,274,P,38.7966,L,11.457,0
E3,115,P05/F37/I03,E,5,NA,537,P,41.42692,L,26.197,4.546
E3,116,P05/F28/I03,E,5,NA,528,P,41.42692,L,24.107,1.337
E3,117,P22/F57/I03,E,22,NA,2257,P,46.75552,H,10.867,2.397
E3,118,P01/F47/I03,E,1,NA,147,P,38.8235,L,18.887,0
E3,119,P16/F09/I03,E,16,NA,1609,P,44.75284,L,8.577,3.216
E3,120,P22/F32/I03,E,22,NA,2232,P,46.75552,H,18.627,7.076
E3,121,P01/F59/I03,E,1,NA,159,P,38.8235,L,21.067,0.448
E3,122,P09/F49/I03,E,9,NA,949,P,42.79109,H,8.477,0.359
E3,123,P01/F26/I03,E,1,NA,126,P,38.8235,L,5.867,0.439
E3,124,P13/F27/I03,E,13,NA,1327,P,44.6076,H,8.687,0.529
E3,125,P13/F33/I03,E,13,NA,1333,P,44.6076,H,6.687,0
E3,126,P02/F35/I03,E,2,NA,235,P,38.7966,L,18.607,0.469
E3,127,P10/F29/I03,E,10,NA,1029,P,43.69717,H,9.217,1.069
E3,128,P14/F61/I03,E,14,NA,1461,P,44.29771,H,21.557,3.816
E3,129,P02/F19/I03,E,2,NA,219,P,38.7966,L,12.597,2.097
E3,130,P09/F54/I03,E,9,NA,954,P,42.79109,H,10.627,0
E3,131,P16/F59/I03,E,16,NA,1659,P,44.75284,L,13.647,0.869
E3,132,P15/F13/I03,E,15,NA,1513,P,44.2915,L,8.177,2.917
E3,133,P04/F73/I03,E,4,NA,473,P,40.06813,H,12.487,0
E3,134,P19/F06/I03,E,19,NA,1906,P,47.73136,L,6.927,0.439
E3,135,P02/F77/I03,E,2,NA,277,P,38.7966,L,10.867,0.939
E3,136,P06/F20/I03,E,6,NA,620,P,41.57154,L,15.737,2.067
E3,137,P03/F76/I03,E,3,NA,376,P,40.23327,H,14.937,1.109
E3,138,P20/F41/I03,E,20,NA,2041,P,48.10384,L,10.867,0
E3,139,P20/F09/I03,E,20,NA,2009,P,48.10384,L,5.687,0
E3,140,P06/F44/I03,E,6,NA,644,P,41.57154,L,9.387,0
E3,141,P10/F07/I03,E,10,NA,1007,P,43.69717,H,13.217,0
E3,142,P02/F25/I03,E,2,NA,225,P,38.7966,L,8.907,0.549
E3,143,P16/F13/I03,E,16,NA,1613,P,44.75284,L,11.467,2.377
E3,144,P02/F46/I03,E,2,NA,246,P,38.7966,L,11.957,0
E3,145,P04/F66/I03,E,4,NA,466,P,40.06813,H,15.217,2.807
E3,146,P14/F72/I03,E,14,NA,1472,P,44.29771,H,12.557,0
E3,147,P06/F05/I03,E,6,NA,605,P,41.57154,L,4.747,0
E3,148,P17/F21/I03,E,17,NA,1721,P,45.02376,H,21.127,0
E3,149,P17/F01/I03,E,17,NA,1701,P,45.02376,H,8.127,0
E3,150,P10/F37/I03,E,10,NA,1037,P,43.69717,H,22.087,1.779
E7,51,P10/F37/I07,E,10,NA,1037,C,43.69717,H,6.627,0
E7,52,P11/F26/I07,E,11,NA,1126,C,43.28958,L,5.697,0
E7,53,P16/F48/I07,E,16,NA,1648,C,44.75284,L,2.717,0
E7,54,P04/F66/I07,E,4,NA,466,C,40.06813,H,5.037,0
E7,55,P18/F71/I07,E,18,NA,1871,C,45.76868,L,4.867,0
E7,56,P19/F70/I07,E,19,NA,1970,C,47.73136,L,2.447,0
E7,57,P14/F09/I07,E,14,NA,1409,C,44.29771,H,5.387,0.119
E7,58,P05/F74/I07,E,5,NA,574,C,41.42692,L,2.797,0
E7,59,P06/F65/I07,E,6,NA,665,C,41.57154,L,5.287,0
E7,60,P11/F41/I07,E,11,NA,1141,C,43.28958,L,11.657,0
E7,61,P15/F39/I07,E,15,NA,1539,C,44.2915,L,5.677,0
E7,62,P04/F80/I07,E,4,NA,480,C,40.06813,H,7.567,0
E7,63,P17/F76/I07,E,17,NA,1776,C,45.02376,H,1.467,0
E7,64,P04/F26/I07,E,4,NA,426,C,40.06813,H,5.087,0
E7,65,P12/F60/I07,E,12,NA,1260,C,44.54749,L,2.867,0
E7,66,P13/F53/I07,E,13,NA,1353,C,44.6076,H,3.067,0
E7,67,P08/F43/I07,E,8,NA,843,C,41.97527,H,4.807,0
E7,68,P12/F22/I07,E,12,NA,1222,C,44.54749,L,3.967,0
E7,69,P08/F59/I07,E,8,NA,859,C,41.97527,H,6.157,0
E7,70,P12/F75/I07,E,12,NA,1275,C,44.54749,L,4.857,0.289
E7,71,P08/F12/I07,E,8,NA,812,C,41.97527,H,11.527,0.349
E7,72,P10/F07/I07,E,10,NA,1007,C,43.69717,H,3.597,0
E7,73,P12/F69/I07,E,12,NA,1269,C,44.54749,L,6.987,0
E7,74,P11/F30/I07,E,11,NA,1130,C,43.28958,L,7.267,0
E7,75,P20/F50/I07,E,20,NA,2050,C,48.10384,L,6.887,0
E7,76,P11/F63/I07,E,11,NA,1163,C,43.28958,L,30.137,0.279
E7,77,P19/F25/I07,E,19,NA,1925,C,47.73136,L,5.167,0
E7,78,P14/F72/I07,E,14,NA,1472,C,44.29771,H,5.897,0
E7,79,P03/F76/I07,E,3,NA,376,C,40.23327,H,16.727,0
E7,80,P03/F34/I07,E,3,NA,334,C,40.23327,H,5.557,0
E7,81,P14/F79/I07,E,14,NA,1479,C,44.29771,H,5.597,0
E7,82,P01/F07/I07,E,1,NA,107,C,38.8235,L,6.797,0
E7,83,P12/F68/I07,E,12,NA,1268,C,44.54749,L,4.117,0.199
E7,84,P20/F41/I07,E,20,NA,2041,C,48.10384,L,5.467,0
E7,85,P10/F02/I07,E,10,NA,1002,C,43.69717,H,13.167,0
E7,86,P22/F48/I07,E,22,NA,2248,C,46.75552,H,6.047,0
E7,87,P13/F02/I07,E,13,NA,1302,C,44.6076,H,4.837,0
E7,88,P02/F07/I07,E,2,NA,207,C,38.7966,L,9.137,0
E7,89,P15/F23/I07,E,15,NA,1523,C,44.2915,L,4.217,0
E7,90,P13/F26/I07,E,13,NA,1326,C,44.6076,H,2.757,0
E7,91,P02/F35/I07,E,2,NA,235,C,38.7966,L,7.207,0
E7,92,P19/F60/I07,E,19,NA,1960,C,47.73136,L,5.817,0
E7,93,P09/F35/I07,E,9,NA,935,C,42.79109,H,6.547,0
E7,94,P01/F71/I07,E,1,NA,171,C,38.8235,L,9.097,0
E7,95,P06/F44/I07,E,6,NA,644,C,41.57154,L,8.517,0
E7,96,P15/F14/I07,E,15,NA,1514,C,44.2915,L,3.687,0
E7,97,P02/F12/I07,E,2,NA,212,C,38.7966,L,5.437,0
E7,98,P18/F76/I07,E,18,NA,1876,C,45.76868,L,3.047,0
E7,99,P06/F20/I07,E,6,NA,620,C,41.57154,L,8.087,0.789
E7,100,P11/F66/I07,E,11,NA,1166,C,43.28958,L,17.197,0
E7,1,P08/F60/I07,E,8,NA,860,C,41.97527,H,3.467,0
E7,2,P16/F09/I07,E,16,NA,1609,C,44.75284,L,2.577,0
E7,3,P01/F25/I07,E,1,NA,125,C,38.8235,L,10.037,0
E7,4,P08/F63/I07,E,8,NA,863,C,41.97527,H,5.017,0
E7,5,P15/F56/I07,E,15,NA,1556,C,44.2915,L,2.557,1.089
E7,6,P20/F23/I07,E,20,NA,2023,C,48.10384,L,3.817,0
E7,7,P17/F70/I07,E,17,NA,1770,C,45.02376,H,3.927,0
E7,8,P01/F17/I07,E,1,NA,117,C,38.8235,L,4.907,0
E7,9,P04/F73/I07,E,4,NA,473,C,40.06813,H,5.097,0
E7,10,P12/F36/I07,E,12,NA,1236,C,44.54749,L,2.317,0
E7,11,P05/F37/I07,E,5,NA,537,C,41.42692,L,2.967,0
E7,12,P14/F21/I07,E,14,NA,1421,C,44.29771,H,2.317,0
E7,13,P20/F59/I07,E,20,NA,2059,C,48.10384,L,3.307,0
E7,14,P16/F60/I07,E,16,NA,1660,C,44.75284,L,1.947,0
E7,15,P22/F32/I07,E,22,NA,2232,C,46.75552,H,4.337,0
E7,16,P17/F21/I07,E,17,NA,1721,C,45.02376,H,2.497,0
E7,17,P16/F66/I07,E,16,NA,1666,C,44.75284,L,2.017,0
E7,18,P10/F76/I07,E,10,NA,1076,C,43.69717,H,3.507,0
E7,19,P04/F48/I07,E,4,NA,448,C,40.06813,H,5.427,0
E7,20,P06/F41/I07,E,6,NA,641,C,41.57154,L,2.447,0
E7,21,P16/F70/I07,E,16,NA,1670,C,44.75284,L,4.847,0.379
E7,22,P22/F11/I07,E,22,NA,2211,C,46.75552,H,3.737,0
E7,23,P17/F59/I07,E,17,NA,1759,C,45.02376,H,3.897,0
E7,24,P13/F45/I07,E,13,NA,1345,C,44.6076,H,3.147,0
E7,25,P02/F25/I07,E,2,NA,225,C,38.7966,L,2.837,0
E7,26,P08/F36/I07,E,8,NA,836,C,41.97527,H,4.517,0
E7,27,P11/F68/I07,E,11,NA,1168,C,43.28958,L,3.667,0
E7,28,P20/F30/I07,E,20,NA,2030,C,48.10384,L,3.997,0
E7,29,P18/F02/I07,E,18,NA,1802,C,45.76868,L,2.957,0
E7,30,P05/F50/I07,E,5,NA,550,C,41.42692,L,4.067,0
E7,31,P14/F61/I07,E,14,NA,1461,C,44.29771,H,4.707,0.269
E7,32,P22/F60/I07,E,22,NA,2260,C,46.75552,H,7.277,0
E7,33,P04/F65/I07,E,4,NA,465,C,40.06813,H,6.037,0
E7,34,P09/F27/I07,E,9,NA,927,C,42.79109,H,1.757,0
E7,35,P22/F24/I07,E,22,NA,2224,C,46.75552,H,9.217,0.749
E7,36,P02/F77/I07,E,2,NA,277,C,38.7966,L,1.827,0
E7,37,P16/F52/I07,E,16,NA,1652,C,44.75284,L,1.527,0
E7,38,P20/F73/I07,E,20,NA,2073,C,48.10384,L,2.447,0
E7,39,P09/F33/I07,E,9,NA,933,C,42.79109,H,4.967,0
E7,40,P03/F24/I07,E,3,NA,324,C,40.23327,H,6.707,0
E7,41,P14/F17/I07,E,14,NA,1417,C,44.29771,H,1.647,0
E7,42,P12/F06/I07,E,12,NA,1206,C,44.54749,L,2.807,0
E7,43,P14/F20/I07,E,14,NA,1420,C,44.29771,H,4.467,0
E7,44,P05/F33/I07,E,5,NA,533,C,41.42692,L,9.187,0
E7,45,P11/F09/I07,E,11,NA,1109,C,43.28958,L,3.907,0
E7,46,P01/F02/I07,E,1,NA,102,C,38.8235,L,4.477,0
E7,47,P19/F75/I07,E,19,NA,1975,C,47.73136,L,1.997,0
E7,48,P05/F28/I07,E,5,NA,528,C,41.42692,L,5.427,0
E7,49,P20/F07/I07,E,20,NA,2007,C,48.10384,L,3.237,0
E7,50,P15/F42/I07,E,15,NA,1542,C,44.2915,L,2.427,0
E1,176,P22/F45/I01,E,22,NA,2245,P,46.75552,H,13.327,1.599
E1,177,P01/F12/I01,E,1,NA,112,P,38.8235,L,13.307,0.119
E1,178,P18/F02/I01,E,18,NA,1802,P,45.76868,L,14.997,1.639
E1,179,P12/F68/I01,E,12,NA,1268,P,44.54749,L,11.507,0.519
E1,180,P17/F70/I01,E,17,NA,1770,P,45.02376,H,19.167,0
E1,181,P17/F48/I01,E,17,NA,1748,P,45.02376,H,3.057,0.849
E1,182,P03/F75/I01,E,3,NA,375,P,40.23327,H,13.477,0.289
E1,183,P15/F56/I01,E,15,NA,1556,P,44.2915,L,16.647,4.638
E1,184,P14/F17/I01,E,14,NA,1417,P,44.29771,H,4.517,0.799
E1,185,P12/F03/I01,E,12,NA,1203,P,44.54749,L,16.207,3.526
E1,186,P17/F21/I01,E,17,NA,1721,P,45.02376,H,20.237,0.409
E1,187,P03/F24/I01,E,3,NA,324,P,40.23327,H,12.187,0.309
E1,188,P13/F33/I01,E,13,NA,1333,P,44.6076,H,14.777,2.187
E1,189,P05/F28/I01,E,5,NA,528,P,41.42692,L,11.707,4.496
E1,190,P02/F35/I01,E,2,NA,235,P,38.7966,L,10.437,0.259
E1,191,P11/F58/I01,E,11,NA,1158,P,43.28958,L,9.127,0
E1,192,P22/F48/I01,E,22,NA,2248,P,46.75552,H,6.747,2.179
E1,193,P15/F23/I01,E,15,NA,1523,P,44.2915,L,9.457,1.309
E1,194,P10/F62/I01,E,10,NA,1062,P,43.69717,H,10.347,0.859
E1,196,P12/F06/I01,E,12,NA,1206,P,44.54749,L,12.657,2.539
E1,197,P05/F74/I01,E,5,NA,574,P,41.42692,L,5.467,1.179
E1,198,P12/F47/I01,E,12,NA,1247,P,44.54749,L,9.287,0.708
E1,199,P12/F29/I01,E,12,NA,1229,P,44.54749,L,12.977,2.956
E1,200,P19/F38/I01,E,19,NA,1938,P,47.73136,L,16.027,0.269
E1,195,P05/F37/I01,E,5,NA,537,P,41.42692,L,5.437,0
E1,175,P19/F69/I01,E,19,NA,1969,P,47.73136,L,7.307,0
E1,174,P08/F55/I01,E,8,NA,855,P,41.97527,H,8.817,0
E1,173,P16/F52/I01,E,16,NA,1652,P,44.75284,L,20.207,3.386
E1,167,P03/F53/I01,E,3,NA,353,P,40.23327,H,4.987,0.629
E1,159,P06/F44/I01,E,6,NA,644,P,41.57154,L,20.907,0
E1,157,P12/F22/I01,E,12,NA,1222,P,44.54749,L,5.847,0.719
E1,156,P08/F59/I01,E,8,NA,859,P,41.97527,H,3.767,0
E1,155,P10/F37/I01,E,10,NA,1037,P,43.69717,H,20.757,0.489
E1,154,P01/F71/I01,E,1,NA,171,P,38.8235,L,9.017,0
E1,153,P22/F57/I01,E,22,NA,2257,P,46.75552,H,11.527,0
E1,152,P13/F47/I01,E,13,NA,1347,P,44.6076,H,10.097,2.807
E1,151,P12/F36/I01,E,12,NA,1236,P,44.54749,L,3.667,0
E1,172,P04/F64/I01,E,4,NA,464,P,40.06813,H,15.757,2.756
E1,170,P10/F54/I01,E,10,NA,1054,P,43.69717,H,16.007,3.616
E1,171,P03/F46/I01,E,3,NA,346,P,40.23327,H,4.577,0.159
E1,169,P02/F21/I01,E,2,NA,221,P,38.7966,L,14.567,0
E1,168,P08/F75/I01,E,8,NA,875,P,41.97527,H,40.897,3.946
E1,166,P08/F12/I01,E,8,NA,812,P,41.97527,H,20.767,0.529
E1,165,P16/F70/I01,E,16,NA,1670,P,44.75284,L,10.347,1.598
E1,164,P10/F76/I01,E,10,NA,1076,P,43.69717,H,3.807,0
E1,158,P15/F72/I01,E,15,NA,1572,P,44.2915,L,8.047,1.546
E1,163,P18/F50/I01,E,18,NA,1850,P,45.76868,L,13.717,1.209
E1,162,P02/F46/I01,E,2,NA,246,P,38.7966,L,3.537,0
E1,161,P10/F80/I01,E,10,NA,1080,P,43.69717,H,11.847,2.599
E1,160,P02/F74/I14,E,2,NA,274,P,38.7966,L,18.217,0
E2,149,P15/F72/I02,E,15,NA,1572,C,44.2915,L,6.057,1.497
E2,148,P15/F39/I02,E,15,NA,1539,C,44.2915,L,11.397,0.939
E2,147,P02/F77/I02,E,2,NA,277,C,38.7966,L,12.327,0
E2,146,P13/F26/I02,E,13,NA,1326,C,44.6076,H,6.407,0.629
E2,145,P14/F16/I02,E,14,NA,1416,C,44.29771,H,14.077,0
E2,144,P20/F07/I02,E,20,NA,2007,C,48.10384,L,10.397,0
E2,143,P11/F46/I02,E,11,NA,1146,C,43.28958,L,24.517,0.259
E2,142,P04/F80/I02,E,4,NA,480,C,40.06813,H,14.397,0.639
E2,141,P20/F05/I02,E,20,NA,2005,C,48.10384,L,0.707,0
E2,140,P10/F80/I02,E,10,NA,1080,C,43.69717,H,23.667,0.819
E2,139,P04/F66/I02,E,4,NA,466,C,40.06813,H,2.707,0
E2,138,P16/F38/I02,E,16,NA,1638,C,44.75284,L,10.477,0
E2,137,P08/F36/I02,E,8,NA,836,C,41.97527,H,8.337,0
E2,136,P05/F14/I02,E,5,NA,514,C,41.42692,L,7.357,0.489
E2,135,P06/F55/I02,E,6,NA,655,C,41.57154,L,16.947,1.389
E2,150,P17/F21/I02,E,17,NA,1721,C,45.02376,H,0.657,0
E2,134,P02/F74/I02,E,2,NA,274,C,38.7966,L,8.617,0.179
E2,133,P01/F64/I02,E,1,NA,164,C,38.8235,L,1.377,0
E2,132,P03/F76/I02,E,3,NA,376,C,40.23327,H,17.107,0
E2,131,P03/F31/I02,E,3,NA,331,C,40.23327,H,15.057,0
E2,130,P16/F59/I02,E,16,NA,1659,C,44.75284,L,8.717,0.849
E2,129,P06/F56/I02,E,6,NA,656,C,41.57154,L,4.247,0
E2,128,P08/F63/I02,E,8,NA,863,C,41.97527,H,11.717,0
E2,114,P18/F80/I02,E,18,NA,1880,C,45.76868,L,8.577,0
E2,115,P01/F71/I02,E,1,NA,171,C,38.8235,L,7.277,0
E2,116,P22/F46/I02,E,22,NA,2246,C,46.75552,H,22.187,1.489
E2,117,P19/F70/I02,E,19,NA,1970,C,47.73136,L,10.497,0.839
E2,118,P02/F46/I02,E,2,NA,246,C,38.7966,L,6.397,0
E2,119,P12/F52/I02,E,12,NA,1252,C,44.54749,L,1.697,1.199
E2,120,P10/F02/I02,E,10,NA,1002,C,43.69717,H,6.017,0
E2,121,P13/F33/I02,E,13,NA,1333,C,44.6076,H,8.617,1.078
E2,122,P17/F70/I02,E,17,NA,1770,C,45.02376,H,6.287,0
E2,123,P22/F48/I02,E,22,NA,2248,C,46.75552,H,13.477,0.677
E2,124,P04/F64/I02,E,4,NA,464,C,40.06813,H,9.137,0
E2,125,P03/F24/I02,E,3,NA,324,C,40.23327,H,26.797,1.256
E2,126,P12/F03/I02,E,12,NA,1203,C,44.54749,L,7.557,1.856
E2,127,P13/F02/I02,E,13,NA,1302,C,44.6076,H,2.347,0
E2,113,P17/F76/I02,E,17,NA,1776,C,45.02376,H,12.927,0.849
E2,112,P11/F68/I02,E,11,NA,1168,C,43.28958,L,0.117,0
E2,111,P18/F19/I02,E,18,NA,1819,C,45.76868,L,6.347,0
E2,109,P20/F09/I02,E,20,NA,2009,C,48.10384,L,6.777,0
E2,108,P15/F23/I02,E,15,NA,1523,C,44.2915,L,24.337,1.876
E2,103,P05/F34/I02,E,5,NA,534,C,41.42692,L,11.077,0
E2,205,P14/F70/I14,E,14,NA,1470,C,44.29771,H,16.227,1.768
E2,204,P08/F59/I02,E,8,NA,859,C,41.97527,H,18.617,2.338
E2,203,P18/F50/I02,E,18,NA,1850,C,45.76868,L,7.737,0
E2,202,P16/F05/I02,E,16,NA,1605,C,44.75284,L,4.617,0
E2,201,P10/F30/I02,E,10,NA,1030,C,43.69717,H,16.027,0.429
E2,200,P13/F61/I02,E,13,NA,1361,C,44.6076,H,9.097,1.866
E2,199,P06/F20/I02,E,6,NA,620,C,41.57154,L,20.957,0.479
E2,198,P18/F77/I02,E,18,NA,1877,C,45.76868,L,4.437,0
E2,197,P04/F26/I02,E,4,NA,426,C,40.06813,H,7.777,0
E2,196,P19/F25/I02,E,19,NA,1925,C,47.73136,L,5.217,0.489
E2,195,P01/F12/I02,E,1,NA,112,C,38.8235,L,6.897,0
E2,194,P19/F26/I02,E,19,NA,1926,C,47.73136,L,3.847,0
E2,193,P15/F14/I02,E,15,NA,1514,C,44.2915,L,11.907,3.036
E2,192,P18/F22/I02,E,18,NA,1822,C,45.76868,L,4.677,0
E2,191,P16/F52/I02,E,16,NA,1652,C,44.75284,L,3.867,0
E2,190,P22/F24/I02,E,22,NA,2224,C,46.75552,H,13.737,0.989
E2,189,P04/F73/I13,E,4,NA,473,C,40.06813,H,9.947,0
E2,188,P12/F75/I02,E,12,NA,1275,C,44.54749,L,13.927,0.319
E2,187,P03/F53/I02,E,3,NA,353,C,40.23327,H,4.287,0
E2,186,P08/F14/I02,E,8,NA,814,C,41.97527,H,6.337,0
E2,185,P01/F20/I02,E,1,NA,120,C,38.8235,L,13.977,0
